,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
0,100,2,256,3,python,python,0,0.023322105407714844,0.021533489227294922,0.0015223026275634766,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,2,256,3,python,python,1,0.035227060317993164,0.0325469970703125,0.0024487972259521484,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,2,256,3,python,python,2,0.024486780166625977,0.022677183151245117,0.0016100406646728516,,,,,,,,,,,,,,,,,,,,,,,,,
3,100,2,256,3,python,python,3,0.05362415313720703,0.049428701400756836,0.003923654556274414,,,,,,,,,,,,,,,,,,,,,,,,,
4,100,2,256,3,python,python,4,0.023161888122558594,0.02144789695739746,0.001523733139038086,,,,,,,,,,,,,,,,,,,,,,,,,
5,100,2,256,3,numba,numba,0,0.5435090065002441,0.11408162117004395,0.4290781021118164,,,,,,,,,,,,,,,,,,,,,,,,,
6,100,2,256,3,numba,numba,1,0.0004761219024658203,0.00012636184692382812,6.103515625e-05,,,,,,,,,,,,,,,,,,,,,,,,,
7,100,2,256,3,numba,numba,2,0.0005669593811035156,0.00018167495727539062,0.00010204315185546875,,,,,,,,,,,,,,,,,,,,,,,,,
8,100,2,256,3,numba,numba,3,0.00043201446533203125,0.00012373924255371094,7.534027099609375e-05,,,,,,,,,,,,,,,,,,,,,,,,,
9,100,2,256,3,numba,numba,4,0.0005238056182861328,0.0001609325408935547,9.34600830078125e-05,,,,,,,,,,,,,,,,,,,,,,,,,
10,100,2,256,3,numpy,numpy,0,0.0004811286926269531,0.00015974044799804688,0.00015687942504882812,,,,,,,,,,,,,,,,,,,,,,,,,
11,100,2,256,3,numpy,numpy,1,0.0005121231079101562,0.00016808509826660156,0.0001621246337890625,,,,,,,,,,,,,,,,,,,,,,,,,
12,100,2,256,3,numpy,numpy,2,0.0004909038543701172,0.0001690387725830078,0.0001430511474609375,,,,,,,,,,,,,,,,,,,,,,,,,
13,100,2,256,3,numpy,numpy,3,0.0005011558532714844,0.00017404556274414062,0.00014781951904296875,,,,,,,,,,,,,,,,,,,,,,,,,
14,100,2,256,3,numpy,numpy,4,0.000453948974609375,0.00015306472778320312,0.0001399517059326172,,,,,,,,,,,,,,,,,,,,,,,,,
15,100,2,256,3,cuda,numba,0,0.005546092987060547,0.0048980712890625,0.00017404556274414062,,,,,,,,,,,,,,,,,,,,,,,,,
16,100,2,256,3,cuda,numba,1,0.006253957748413086,0.005578041076660156,0.00023484230041503906,,,,,,,,,,,,,,,,,,,,,,,,,
17,100,2,256,3,cuda,numba,2,0.0036950111389160156,0.003247976303100586,0.00011539459228515625,,,,,,,,,,,,,,,,,,,,,,,,,
18,100,2,256,3,cuda,numba,3,0.0046579837799072266,0.004160165786743164,0.00013709068298339844,,,,,,,,,,,,,,,,,,,,,,,,,
19,100,2,256,3,cuda,numba,4,0.005671024322509766,0.005037784576416016,0.00019359588623046875,,,,,,,,,,,,,,,,,,,,,,,,,
20,100,2,512,3,python,python,0,0.030451059341430664,0.02810382843017578,0.0020122528076171875,,,,,,,,,,,,,,,,,,,,,,,,,
21,100,2,512,3,python,python,1,0.023281097412109375,0.021559953689575195,0.0015077590942382812,,,,,,,,,,,,,,,,,,,,,,,,,
22,100,2,512,3,python,python,2,0.03111100196838379,0.028734207153320312,0.0021469593048095703,,,,,,,,,,,,,,,,,,,,,,,,,
23,100,2,512,3,python,python,3,0.027354955673217773,0.02530813217163086,0.0018291473388671875,,,,,,,,,,,,,,,,,,,,,,,,,
24,100,2,512,3,python,python,4,0.03232288360595703,0.029831647872924805,0.002254962921142578,,,,,,,,,,,,,,,,,,,,,,,,,
25,100,2,512,3,numba,numba,0,0.00041484832763671875,0.00011324882507324219,6.29425048828125e-05,,,,,,,,,,,,,,,,,,,,,,,,,
26,100,2,512,3,numba,numba,1,0.0006248950958251953,0.0001266002655029297,7.891654968261719e-05,,,,,,,,,,,,,,,,,,,,,,,,,
27,100,2,512,3,numba,numba,2,0.0005099773406982422,0.0001468658447265625,8.988380432128906e-05,,,,,,,,,,,,,,,,,,,,,,,,,
28,100,2,512,3,numba,numba,3,0.0003600120544433594,9.274482727050781e-05,4.38690185546875e-05,,,,,,,,,,,,,,,,,,,,,,,,,
29,100,2,512,3,numba,numba,4,0.0004999637603759766,0.0001373291015625,8.106231689453125e-05,,,,,,,,,,,,,,,,,,,,,,,,,
30,100,2,512,3,numpy,numpy,0,0.0004858970642089844,0.00015401840209960938,0.00014781951904296875,,,,,,,,,,,,,,,,,,,,,,,,,
31,100,2,512,3,numpy,numpy,1,0.0004830360412597656,0.00015282630920410156,0.00014400482177734375,,,,,,,,,,,,,,,,,,,,,,,,,
32,100,2,512,3,numpy,numpy,2,0.0004780292510986328,0.00015306472778320312,0.00014495849609375,,,,,,,,,,,,,,,,,,,,,,,,,
33,100,2,512,3,numpy,numpy,3,0.0005109310150146484,0.00016689300537109375,0.00015306472778320312,,,,,,,,,,,,,,,,,,,,,,,,,
34,100,2,512,3,numpy,numpy,4,0.00048804283142089844,0.0001590251922607422,0.00015687942504882812,,,,,,,,,,,,,,,,,,,,,,,,,
35,100,2,512,3,cuda,numba,0,0.004334926605224609,0.003551006317138672,0.00012302398681640625,,,,,,,,,,,,,,,,,,,,,,,,,
36,100,2,512,3,cuda,numba,1,0.003773212432861328,0.0033147335052490234,0.00012421607971191406,,,,,,,,,,,,,,,,,,,,,,,,,
37,100,2,512,3,cuda,numba,2,0.0037860870361328125,0.003320455551147461,0.0001232624053955078,,,,,,,,,,,,,,,,,,,,,,,,,
38,100,2,512,3,cuda,numba,3,0.005403995513916016,0.004814863204956055,0.000186920166015625,,,,,,,,,,,,,,,,,,,,,,,,,
