threshold,max assoc,n assocs,accuracy,round
0.0,265.0,97484.0,0.6266666666666667,0.0
0.05,198.0,75358.0,0.6266666666666667,0.0
0.1,175.0,55074.0,0.6266666666666667,0.0
0.15000000000000002,166.0,47696.0,0.6266666666666667,0.0
0.2,115.0,42250.0,0.6266666666666667,0.0
0.25,109.0,38712.0,0.6266666666666667,0.0
0.3,100.0,35542.0,0.6266666666666667,0.0
0.35000000000000003,100.0,32728.0,0.6266666666666667,0.0
0.4,100.0,30282.0,0.6266666666666667,0.0
0.45,100.0,28016.0,0.6266666666666667,0.0
0.5,100.0,25936.0,0.6266666666666667,0.0
0.55,100.0,24280.0,0.6266666666666667,0.0
0.6000000000000001,100.0,22710.0,0.6266666666666667,0.0
0.6500000000000001,100.0,21246.0,0.4816666666666667,0.0
0.7000000000000001,100.0,19104.0,0.63,0.0
0.7500000000000001,94.0,15020.0,0.3416666666666667,0.0
0.8,55.0,9864.0,0.18166666666666667,0.0
0.8500000000000001,30.0,5664.0,0.17333333333333334,0.0
0.9000000000000001,21.0,3006.0,0.19833333333333333,0.0
0.9500000000000001,12.0,1422.0,0.16833333333333333,0.0
1.0,4.0,648.0,0.17,0.0
0.0,278.0,122232.0,0.6266666666666667,1.0
0.05,199.0,82394.0,0.6266666666666667,1.0
0.1,182.0,63610.0,0.6266666666666667,1.0
0.15000000000000002,134.0,51008.0,0.6266666666666667,1.0
0.2,120.0,44016.0,0.6266666666666667,1.0
0.25,103.0,40078.0,0.6266666666666667,1.0
0.3,100.0,37070.0,0.6266666666666667,1.0
0.35000000000000003,100.0,34002.0,0.6266666666666667,1.0
0.4,100.0,31460.0,0.6266666666666667,1.0
0.45,100.0,29234.0,0.6266666666666667,1.0
0.5,100.0,27128.0,0.6266666666666667,1.0
0.55,100.0,25236.0,0.6266666666666667,1.0
0.6000000000000001,100.0,23600.0,0.6266666666666667,1.0
0.6500000000000001,100.0,21882.0,0.6266666666666667,1.0
0.7000000000000001,100.0,19876.0,0.48,1.0
0.7500000000000001,98.0,16010.0,0.37166666666666665,1.0
0.8,62.0,10380.0,0.4033333333333333,1.0
0.8500000000000001,30.0,5660.0,0.17166666666666666,1.0
0.9000000000000001,20.0,2860.0,0.17333333333333334,1.0
0.9500000000000001,16.0,1468.0,0.17,1.0
1.0,3.0,654.0,0.16833333333333333,1.0
0.0,267.0,109232.0,0.6266666666666667,2.0
0.05,201.0,80582.0,0.6266666666666667,2.0
0.1,164.0,63508.0,0.6266666666666667,2.0
0.15000000000000002,126.0,52170.0,0.6266666666666667,2.0
0.2,121.0,43684.0,0.6266666666666667,2.0
0.25,108.0,39654.0,0.6266666666666667,2.0
0.3,100.0,36708.0,0.6266666666666667,2.0
0.35000000000000003,100.0,33668.0,0.6266666666666667,2.0
0.4,100.0,31016.0,0.6266666666666667,2.0
0.45,100.0,28598.0,0.6266666666666667,2.0
0.5,100.0,26416.0,0.6266666666666667,2.0
0.55,100.0,24452.0,0.6266666666666667,2.0
0.6000000000000001,100.0,22742.0,0.6266666666666667,2.0
0.6500000000000001,100.0,21086.0,0.6466666666666666,2.0
0.7000000000000001,100.0,19444.0,0.475,2.0
0.7500000000000001,100.0,16770.0,0.205,2.0
0.8,86.0,11992.0,0.18166666666666667,2.0
0.8500000000000001,47.0,6738.0,0.175,2.0
0.9000000000000001,21.0,3112.0,0.17,2.0
0.9500000000000001,14.0,1330.0,0.16833333333333333,2.0
1.0,3.0,620.0,0.17,2.0
0.0,276.0,115148.0,0.6266666666666667,3.0
0.05,197.0,82808.0,0.6266666666666667,3.0
0.1,172.0,59416.0,0.6266666666666667,3.0
0.15000000000000002,141.0,47338.0,0.6266666666666667,3.0
0.2,113.0,42414.0,0.6266666666666667,3.0
0.25,100.0,38852.0,0.6266666666666667,3.0
0.3,100.0,35698.0,0.6266666666666667,3.0
0.35000000000000003,100.0,32936.0,0.6266666666666667,3.0
0.4,100.0,30222.0,0.6266666666666667,3.0
0.45,100.0,27926.0,0.6266666666666667,3.0
0.5,100.0,25920.0,0.6266666666666667,3.0
0.55,100.0,24064.0,0.6266666666666667,3.0
0.6000000000000001,100.0,22452.0,0.6266666666666667,3.0
0.6500000000000001,100.0,20918.0,0.6266666666666667,3.0
0.7000000000000001,100.0,18954.0,0.6283333333333333,3.0
0.7500000000000001,98.0,15248.0,0.205,3.0
0.8,62.0,10016.0,0.17333333333333334,3.0
0.8500000000000001,32.0,5472.0,0.17333333333333334,3.0
0.9000000000000001,20.0,2862.0,0.17,3.0
0.9500000000000001,14.0,1358.0,0.17,3.0
1.0,3.0,640.0,0.17166666666666666,3.0
0.0,287.0,110248.0,0.6266666666666667,4.0
0.05,203.0,86486.0,0.6266666666666667,4.0
0.1,179.0,65420.0,0.6266666666666667,4.0
0.15000000000000002,141.0,50106.0,0.6266666666666667,4.0
0.2,115.0,43514.0,0.6266666666666667,4.0
0.25,109.0,40000.0,0.6266666666666667,4.0
0.3,100.0,36896.0,0.6266666666666667,4.0
0.35000000000000003,100.0,34116.0,0.6266666666666667,4.0
0.4,100.0,31388.0,0.6266666666666667,4.0
0.45,100.0,28972.0,0.6266666666666667,4.0
0.5,100.0,26842.0,0.6266666666666667,4.0
0.55,100.0,24970.0,0.6266666666666667,4.0
0.6000000000000001,100.0,23234.0,0.6266666666666667,4.0
0.6500000000000001,100.0,21498.0,0.6266666666666667,4.0
0.7000000000000001,100.0,19474.0,0.6316666666666667,4.0
0.7500000000000001,93.0,15564.0,0.20666666666666667,4.0
0.8,60.0,9926.0,0.3466666666666667,4.0
0.8500000000000001,28.0,5474.0,0.17333333333333334,4.0
0.9000000000000001,17.0,2658.0,0.185,4.0
0.9500000000000001,8.0,1208.0,0.16833333333333333,4.0
1.0,4.0,638.0,0.17,4.0
0.0,311.0,113286.0,0.6266666666666667,5.0
0.05,203.0,84774.0,0.6266666666666667,5.0
0.1,181.0,60776.0,0.6266666666666667,5.0
0.15000000000000002,169.0,50676.0,0.6266666666666667,5.0
0.2,117.0,44594.0,0.6266666666666667,5.0
0.25,112.0,40496.0,0.6266666666666667,5.0
0.3,100.0,37264.0,0.6266666666666667,5.0
0.35000000000000003,100.0,34104.0,0.6266666666666667,5.0
0.4,100.0,31310.0,0.6266666666666667,5.0
0.45,100.0,28988.0,0.6266666666666667,5.0
0.5,100.0,26950.0,0.6266666666666667,5.0
0.55,100.0,24942.0,0.6266666666666667,5.0
0.6000000000000001,100.0,23136.0,0.6266666666666667,5.0
0.6500000000000001,100.0,21446.0,0.6466666666666666,5.0
0.7000000000000001,100.0,19762.0,0.5633333333333334,5.0
0.7500000000000001,99.0,17002.0,0.18833333333333332,5.0
0.8,80.0,11684.0,0.34833333333333333,5.0
0.8500000000000001,36.0,6304.0,0.17833333333333334,5.0
0.9000000000000001,21.0,2930.0,0.205,5.0
0.9500000000000001,14.0,1350.0,0.16833333333333333,5.0
1.0,3.0,630.0,0.17,5.0
0.0,258.0,114074.0,0.6266666666666667,6.0
0.05,199.0,83602.0,0.6266666666666667,6.0
0.1,181.0,59794.0,0.6266666666666667,6.0
0.15000000000000002,163.0,48052.0,0.6266666666666667,6.0
0.2,116.0,42744.0,0.6266666666666667,6.0
0.25,100.0,39346.0,0.6266666666666667,6.0
0.3,100.0,36390.0,0.6266666666666667,6.0
0.35000000000000003,100.0,33568.0,0.6266666666666667,6.0
0.4,100.0,30824.0,0.6266666666666667,6.0
0.45,100.0,28528.0,0.6266666666666667,6.0
0.5,100.0,26536.0,0.6266666666666667,6.0
0.55,100.0,24710.0,0.6266666666666667,6.0
0.6000000000000001,100.0,22882.0,0.6266666666666667,6.0
0.6500000000000001,100.0,21174.0,0.6266666666666667,6.0
0.7000000000000001,100.0,18876.0,0.36333333333333334,6.0
0.7500000000000001,91.0,14578.0,0.21,6.0
0.8,54.0,9132.0,0.18166666666666667,6.0
0.8500000000000001,33.0,5402.0,0.17333333333333334,6.0
0.9000000000000001,27.0,3006.0,0.175,6.0
0.9500000000000001,15.0,1444.0,0.16833333333333333,6.0
1.0,3.0,634.0,0.17,6.0
0.0,283.0,103546.0,0.6266666666666667,7.0
0.05,203.0,88296.0,0.6266666666666667,7.0
0.1,183.0,71142.0,0.6266666666666667,7.0
0.15000000000000002,168.0,51898.0,0.6266666666666667,7.0
0.2,118.0,44862.0,0.6266666666666667,7.0
0.25,105.0,40096.0,0.6266666666666667,7.0
0.3,100.0,36964.0,0.6266666666666667,7.0
0.35000000000000003,100.0,34346.0,0.6266666666666667,7.0
0.4,100.0,31708.0,0.6266666666666667,7.0
0.45,100.0,29222.0,0.6266666666666667,7.0
0.5,100.0,27064.0,0.6266666666666667,7.0
0.55,100.0,24982.0,0.6266666666666667,7.0
0.6000000000000001,100.0,23150.0,0.6266666666666667,7.0
0.6500000000000001,100.0,21426.0,0.6266666666666667,7.0
0.7000000000000001,100.0,19694.0,0.55,7.0
0.7500000000000001,100.0,16962.0,0.37833333333333335,7.0
0.8,86.0,11730.0,0.3383333333333333,7.0
0.8500000000000001,34.0,6126.0,0.17333333333333334,7.0
0.9000000000000001,23.0,2940.0,0.17666666666666667,7.0
0.9500000000000001,13.0,1288.0,0.16833333333333333,7.0
1.0,3.0,632.0,0.17,7.0
0.0,294.0,110542.0,0.6266666666666667,8.0
0.05,201.0,80806.0,0.6266666666666667,8.0
0.1,190.0,61634.0,0.6266666666666667,8.0
0.15000000000000002,175.0,49656.0,0.6266666666666667,8.0
0.2,111.0,43282.0,0.6266666666666667,8.0
0.25,100.0,39596.0,0.6266666666666667,8.0
0.3,100.0,36572.0,0.6266666666666667,8.0
0.35000000000000003,100.0,33498.0,0.6266666666666667,8.0
0.4,100.0,31200.0,0.6266666666666667,8.0
0.45,100.0,28856.0,0.6266666666666667,8.0
0.5,100.0,26846.0,0.6266666666666667,8.0
0.55,100.0,24920.0,0.6266666666666667,8.0
0.6000000000000001,100.0,23140.0,0.6266666666666667,8.0
0.6500000000000001,100.0,21538.0,0.6266666666666667,8.0
0.7000000000000001,100.0,19850.0,0.69,8.0
0.7500000000000001,100.0,17964.0,0.5333333333333333,8.0
0.8,94.0,14030.0,0.19166666666666668,8.0
0.8500000000000001,55.0,7884.0,0.17166666666666666,8.0
0.9000000000000001,22.0,3360.0,0.17166666666666666,8.0
0.9500000000000001,14.0,1416.0,0.17166666666666666,8.0
1.0,3.0,622.0,0.17,8.0
0.0,237.0,107462.0,0.6266666666666667,9.0
0.05,202.0,78902.0,0.6266666666666667,9.0
0.1,186.0,62938.0,0.6266666666666667,9.0
0.15000000000000002,165.0,52440.0,0.6266666666666667,9.0
0.2,119.0,45634.0,0.6266666666666667,9.0
0.25,100.0,40788.0,0.6266666666666667,9.0
0.3,100.0,37484.0,0.6266666666666667,9.0
0.35000000000000003,100.0,34464.0,0.6266666666666667,9.0
0.4,100.0,31800.0,0.6266666666666667,9.0
0.45,100.0,29370.0,0.6266666666666667,9.0
0.5,100.0,27262.0,0.6266666666666667,9.0
0.55,100.0,25254.0,0.6266666666666667,9.0
0.6000000000000001,100.0,23276.0,0.6266666666666667,9.0
0.6500000000000001,100.0,21486.0,0.6266666666666667,9.0
0.7000000000000001,100.0,19616.0,0.43,9.0
0.7500000000000001,99.0,16312.0,0.27166666666666667,9.0
0.8,65.0,10896.0,0.22166666666666668,9.0
0.8500000000000001,33.0,6278.0,0.17333333333333334,9.0
0.9000000000000001,26.0,3294.0,0.21166666666666667,9.0
0.9500000000000001,16.0,1532.0,0.16833333333333333,9.0
1.0,3.0,642.0,0.17,9.0
0.0,251.0,107084.0,0.6266666666666667,10.0
0.05,199.0,77426.0,0.6266666666666667,10.0
0.1,180.0,59642.0,0.6266666666666667,10.0
0.15000000000000002,168.0,50592.0,0.6266666666666667,10.0
0.2,113.0,44460.0,0.6266666666666667,10.0
0.25,101.0,40406.0,0.6266666666666667,10.0
0.3,100.0,37558.0,0.6266666666666667,10.0
0.35000000000000003,100.0,34878.0,0.6266666666666667,10.0
0.4,100.0,32196.0,0.6266666666666667,10.0
0.45,100.0,29636.0,0.6266666666666667,10.0
0.5,100.0,27600.0,0.6266666666666667,10.0
0.55,100.0,25632.0,0.6266666666666667,10.0
0.6000000000000001,100.0,23606.0,0.6266666666666667,10.0
0.6500000000000001,100.0,21566.0,0.6266666666666667,10.0
0.7000000000000001,100.0,18832.0,0.4816666666666667,10.0
0.7500000000000001,89.0,14338.0,0.405,10.0
0.8,49.0,9262.0,0.18833333333333332,10.0
0.8500000000000001,32.0,5478.0,0.17166666666666666,10.0
0.9000000000000001,23.0,3084.0,0.17166666666666666,10.0
0.9500000000000001,14.0,1474.0,0.17333333333333334,10.0
1.0,4.0,660.0,0.17,10.0
0.0,228.0,101254.0,0.6266666666666667,11.0
0.05,199.0,75670.0,0.6266666666666667,11.0
0.1,168.0,54390.0,0.6266666666666667,11.0
0.15000000000000002,133.0,47276.0,0.6266666666666667,11.0
0.2,115.0,42448.0,0.6266666666666667,11.0
0.25,104.0,38786.0,0.6266666666666667,11.0
0.3,100.0,35910.0,0.6266666666666667,11.0
0.35000000000000003,100.0,33114.0,0.6266666666666667,11.0
0.4,100.0,30560.0,0.6266666666666667,11.0
0.45,100.0,28412.0,0.6266666666666667,11.0
0.5,100.0,26378.0,0.6266666666666667,11.0
0.55,100.0,24822.0,0.6266666666666667,11.0
0.6000000000000001,100.0,23170.0,0.6266666666666667,11.0
0.6500000000000001,100.0,20664.0,0.46166666666666667,11.0
0.7000000000000001,95.0,16702.0,0.4483333333333333,11.0
0.7500000000000001,58.0,11922.0,0.4033333333333333,11.0
0.8,35.0,7826.0,0.29,11.0
0.8500000000000001,28.0,5116.0,0.17,11.0
0.9000000000000001,18.0,2984.0,0.20833333333333334,11.0
0.9500000000000001,12.0,1334.0,0.17,11.0
1.0,3.0,624.0,0.17,11.0
0.0,286.0,112696.0,0.6266666666666667,12.0
0.05,202.0,85998.0,0.6266666666666667,12.0
0.1,174.0,60582.0,0.6266666666666667,12.0
0.15000000000000002,141.0,49130.0,0.6266666666666667,12.0
0.2,112.0,43240.0,0.6266666666666667,12.0
0.25,100.0,39328.0,0.6266666666666667,12.0
0.3,100.0,36234.0,0.6266666666666667,12.0
0.35000000000000003,100.0,33114.0,0.6266666666666667,12.0
0.4,100.0,30554.0,0.6266666666666667,12.0
0.45,100.0,28298.0,0.6266666666666667,12.0
0.5,100.0,26198.0,0.6266666666666667,12.0
0.55,100.0,24358.0,0.6266666666666667,12.0
0.6000000000000001,100.0,22674.0,0.6266666666666667,12.0
0.6500000000000001,100.0,21074.0,0.6266666666666667,12.0
0.7000000000000001,100.0,19428.0,0.6266666666666667,12.0
0.7500000000000001,100.0,17434.0,0.35,12.0
0.8,96.0,13248.0,0.2966666666666667,12.0
0.8500000000000001,54.0,7238.0,0.17666666666666667,12.0
0.9000000000000001,20.0,3216.0,0.16833333333333333,12.0
0.9500000000000001,12.0,1334.0,0.16833333333333333,12.0
1.0,4.0,640.0,0.17,12.0
0.0,254.0,101722.0,0.6533333333333333,13.0
0.05,199.0,76944.0,0.6533333333333333,13.0
0.1,171.0,57618.0,0.6533333333333333,13.0
0.15000000000000002,124.0,46778.0,0.6533333333333333,13.0
0.2,111.0,41808.0,0.6533333333333333,13.0
0.25,100.0,38450.0,0.6533333333333333,13.0
0.3,100.0,35638.0,0.6533333333333333,13.0
0.35000000000000003,100.0,32900.0,0.6533333333333333,13.0
0.4,100.0,30464.0,0.6533333333333333,13.0
0.45,100.0,28122.0,0.6533333333333333,13.0
0.5,100.0,26062.0,0.6533333333333333,13.0
0.55,100.0,24410.0,0.6533333333333333,13.0
0.6000000000000001,100.0,22782.0,0.6533333333333333,13.0
0.6500000000000001,100.0,20946.0,0.6533333333333333,13.0
0.7000000000000001,100.0,18118.0,0.67,13.0
0.7500000000000001,83.0,13550.0,0.4166666666666667,13.0
0.8,49.0,8608.0,0.24833333333333332,13.0
0.8500000000000001,30.0,5126.0,0.17333333333333334,13.0
0.9000000000000001,23.0,2854.0,0.23333333333333334,13.0
0.9500000000000001,12.0,1284.0,0.17,13.0
1.0,4.0,654.0,0.16833333333333333,13.0
0.0,303.0,121410.0,0.6266666666666667,14.0
0.05,200.0,90272.0,0.6266666666666667,14.0
0.1,176.0,61860.0,0.6266666666666667,14.0
0.15000000000000002,163.0,50792.0,0.6266666666666667,14.0
0.2,117.0,44662.0,0.6266666666666667,14.0
0.25,103.0,40790.0,0.6266666666666667,14.0
0.3,100.0,37700.0,0.6266666666666667,14.0
0.35000000000000003,100.0,34888.0,0.6266666666666667,14.0
0.4,100.0,31978.0,0.6266666666666667,14.0
0.45,100.0,29454.0,0.6266666666666667,14.0
0.5,100.0,27302.0,0.6266666666666667,14.0
0.55,100.0,25224.0,0.6266666666666667,14.0
0.6000000000000001,100.0,23508.0,0.6266666666666667,14.0
0.6500000000000001,100.0,21796.0,0.6266666666666667,14.0
0.7000000000000001,100.0,19828.0,0.64,14.0
0.7500000000000001,98.0,16564.0,0.22333333333333333,14.0
0.8,82.0,11030.0,0.175,14.0
0.8500000000000001,33.0,5884.0,0.175,14.0
0.9000000000000001,20.0,3006.0,0.23,14.0
0.9500000000000001,10.0,1270.0,0.17,14.0
1.0,5.0,646.0,0.17,14.0
0.0,303.0,110574.0,0.6266666666666667,15.0
0.05,200.0,83820.0,0.6266666666666667,15.0
0.1,180.0,60720.0,0.6266666666666667,15.0
0.15000000000000002,127.0,47806.0,0.6266666666666667,15.0
0.2,115.0,42594.0,0.6266666666666667,15.0
0.25,102.0,38792.0,0.6266666666666667,15.0
0.3,100.0,35738.0,0.6266666666666667,15.0
0.35000000000000003,100.0,32942.0,0.6266666666666667,15.0
0.4,100.0,30316.0,0.6266666666666667,15.0
0.45,100.0,28138.0,0.6266666666666667,15.0
0.5,100.0,26322.0,0.6266666666666667,15.0
0.55,100.0,24512.0,0.6266666666666667,15.0
0.6000000000000001,100.0,22782.0,0.6266666666666667,15.0
0.6500000000000001,100.0,21280.0,0.6266666666666667,15.0
0.7000000000000001,100.0,19512.0,0.2866666666666667,15.0
0.7500000000000001,100.0,17020.0,0.21166666666666667,15.0
0.8,86.0,12172.0,0.17,15.0
0.8500000000000001,42.0,6520.0,0.175,15.0
0.9000000000000001,20.0,2970.0,0.17,15.0
0.9500000000000001,10.0,1222.0,0.16833333333333333,15.0
1.0,3.0,632.0,0.17166666666666666,15.0
0.0,253.0,103430.0,0.6266666666666667,16.0
0.05,200.0,74468.0,0.6266666666666667,16.0
0.1,185.0,61150.0,0.6266666666666667,16.0
0.15000000000000002,129.0,48572.0,0.6266666666666667,16.0
0.2,121.0,43286.0,0.6266666666666667,16.0
0.25,101.0,39474.0,0.6266666666666667,16.0
0.3,100.0,36388.0,0.6266666666666667,16.0
0.35000000000000003,100.0,33146.0,0.6266666666666667,16.0
0.4,100.0,30584.0,0.6266666666666667,16.0
0.45,100.0,28516.0,0.6266666666666667,16.0
0.5,100.0,26330.0,0.6266666666666667,16.0
0.55,100.0,24446.0,0.6266666666666667,16.0
0.6000000000000001,100.0,22632.0,0.6266666666666667,16.0
0.6500000000000001,100.0,21088.0,0.6466666666666666,16.0
0.7000000000000001,100.0,19258.0,0.48,16.0
0.7500000000000001,100.0,16638.0,0.4,16.0
0.8,85.0,11730.0,0.17333333333333334,16.0
0.8500000000000001,41.0,6324.0,0.17333333333333334,16.0
0.9000000000000001,24.0,2960.0,0.19,16.0
0.9500000000000001,17.0,1420.0,0.16833333333333333,16.0
1.0,3.0,638.0,0.17,16.0
0.0,276.0,102862.0,0.6266666666666667,17.0
0.05,202.0,78560.0,0.6266666666666667,17.0
0.1,182.0,59010.0,0.6266666666666667,17.0
0.15000000000000002,170.0,48464.0,0.6266666666666667,17.0
0.2,116.0,42978.0,0.6266666666666667,17.0
0.25,100.0,39556.0,0.6266666666666667,17.0
0.3,100.0,36782.0,0.6266666666666667,17.0
0.35000000000000003,100.0,34012.0,0.6266666666666667,17.0
0.4,100.0,31324.0,0.6266666666666667,17.0
0.45,100.0,28946.0,0.6266666666666667,17.0
0.5,100.0,27008.0,0.6266666666666667,17.0
0.55,100.0,25118.0,0.6266666666666667,17.0
0.6000000000000001,100.0,23236.0,0.6266666666666667,17.0
0.6500000000000001,100.0,21586.0,0.6266666666666667,17.0
0.7000000000000001,100.0,19572.0,0.5483333333333333,17.0
0.7500000000000001,94.0,15888.0,0.175,17.0
