threshold,max assoc,n assocs,accuracy,round,n_clusts
0.0,245.0,99846.0,0.3333333333333333,0.0,4
0.05,200.0,83108.0,0.3333333333333333,0.0,4
0.1,177.0,59210.0,0.3333333333333333,0.0,4
0.15000000000000002,148.0,47792.0,0.3333333333333333,0.0,4
0.2,113.0,42100.0,0.3333333333333333,0.0,4
0.25,100.0,38730.0,0.3333333333333333,0.0,4
0.3,100.0,35896.0,0.3333333333333333,0.0,4
0.35000000000000003,100.0,33294.0,0.3333333333333333,0.0,4
0.4,100.0,30702.0,0.3333333333333333,0.0,4
0.45,100.0,28536.0,0.3333333333333333,0.0,4
0.5,100.0,26674.0,0.3333333333333333,0.0,4
0.55,100.0,24920.0,0.3333333333333333,0.0,4
0.6000000000000001,100.0,23080.0,0.6266666666666667,0.0,6
0.6500000000000001,100.0,20972.0,0.6266666666666667,0.0,6
0.7000000000000001,92.0,17268.0,0.6316666666666667,0.0,9
0.7500000000000001,66.0,12392.0,0.7016666666666667,0.0,18
0.8,36.0,8132.0,0.515,0.0,36
0.8500000000000001,28.0,5078.0,0.45166666666666666,0.0,84
0.9000000000000001,18.0,2754.0,0.235,0.0,214
0.9500000000000001,11.0,1200.0,0.07833333333333334,0.0,434
1.0,3.0,636.0,0.02,0.0,584
0.0,260.0,113092.0,0.5,1.0,4
0.05,202.0,84678.0,0.5,1.0,4
0.1,184.0,61104.0,0.5,1.0,4
0.15000000000000002,153.0,48720.0,0.5,1.0,4
0.2,117.0,43572.0,0.5,1.0,4
0.25,109.0,39776.0,0.5,1.0,4
0.3,100.0,37040.0,0.5,1.0,4
0.35000000000000003,100.0,34266.0,0.5,1.0,4
0.4,100.0,31898.0,0.5,1.0,4
0.45,100.0,29648.0,0.5,1.0,4
0.5,100.0,27528.0,0.5,1.0,4
0.55,100.0,25450.0,0.5,1.0,4
0.6000000000000001,100.0,23554.0,0.3333333333333333,1.0,5
0.6500000000000001,100.0,21584.0,0.6266666666666667,1.0,6
0.7000000000000001,100.0,19082.0,0.74,1.0,9
0.7500000000000001,89.0,14864.0,0.7783333333333333,1.0,16
0.8,50.0,9494.0,0.6233333333333333,1.0,32
0.8500000000000001,27.0,5416.0,0.4816666666666667,1.0,65
0.9000000000000001,21.0,2848.0,0.20833333333333334,1.0,214
0.9500000000000001,11.0,1356.0,0.08833333333333333,1.0,416
1.0,3.0,642.0,0.016666666666666666,1.0,582
0.0,258.0,104656.0,0.3333333333333333,2.0,4
0.05,193.0,75626.0,0.3333333333333333,2.0,4
0.1,181.0,52794.0,0.3333333333333333,2.0,4
0.15000000000000002,139.0,45038.0,0.3333333333333333,2.0,4
0.2,103.0,40602.0,0.3333333333333333,2.0,4
0.25,100.0,37486.0,0.3333333333333333,2.0,4
0.3,100.0,34714.0,0.3333333333333333,2.0,4
0.35000000000000003,100.0,32082.0,0.3333333333333333,2.0,4
0.4,100.0,29728.0,0.3333333333333333,2.0,4
0.45,100.0,27640.0,0.3333333333333333,2.0,4
0.5,100.0,25878.0,0.3333333333333333,2.0,4
0.55,100.0,24192.0,0.041666666666666664,2.0,5
0.6000000000000001,100.0,22570.0,0.041666666666666664,2.0,5
0.6500000000000001,100.0,20822.0,0.6266666666666667,2.0,6
0.7000000000000001,100.0,18730.0,0.67,2.0,9
0.7500000000000001,96.0,15062.0,0.755,2.0,20
0.8,64.0,9972.0,0.6933333333333334,2.0,35
0.8500000000000001,32.0,5478.0,0.4683333333333333,2.0,60
0.9000000000000001,23.0,2798.0,0.25166666666666665,2.0,204
0.9500000000000001,15.0,1316.0,0.09333333333333334,2.0,424
1.0,2.0,616.0,0.013333333333333334,2.0,592
0.0,311.0,116738.0,0.3333333333333333,3.0,4
0.05,202.0,86218.0,0.3333333333333333,3.0,4
0.1,179.0,68200.0,0.3333333333333333,3.0,4
0.15000000000000002,151.0,50136.0,0.3333333333333333,3.0,4
0.2,111.0,43294.0,0.3333333333333333,3.0,4
0.25,100.0,39412.0,0.3333333333333333,3.0,4
0.3,100.0,36618.0,0.3333333333333333,3.0,4
0.35000000000000003,100.0,33806.0,0.3333333333333333,3.0,4
0.4,100.0,31002.0,0.3333333333333333,3.0,4
0.45,100.0,28706.0,0.3333333333333333,3.0,4
0.5,100.0,26610.0,0.3333333333333333,3.0,4
0.55,100.0,24826.0,0.3333333333333333,3.0,4
0.6000000000000001,100.0,23140.0,0.041666666666666664,3.0,5
0.6500000000000001,100.0,21284.0,0.6283333333333333,3.0,6
0.7000000000000001,100.0,18570.0,0.5733333333333334,3.0,9
0.7500000000000001,82.0,13772.0,0.6583333333333333,3.0,17
0.8,44.0,8670.0,0.6166666666666667,3.0,34
0.8500000000000001,26.0,4986.0,0.5616666666666666,3.0,64
0.9000000000000001,17.0,2586.0,0.22,3.0,216
0.9500000000000001,9.0,1250.0,0.07166666666666667,3.0,424
1.0,3.0,624.0,0.016666666666666666,3.0,590
0.0,229.0,113190.0,0.3333333333333333,4.0,4
0.05,198.0,79868.0,0.3333333333333333,4.0,4
0.1,174.0,61654.0,0.3333333333333333,4.0,4
0.15000000000000002,133.0,48440.0,0.3333333333333333,4.0,4
0.2,117.0,42496.0,0.3333333333333333,4.0,4
0.25,105.0,38986.0,0.3333333333333333,4.0,4
0.3,100.0,35774.0,0.3333333333333333,4.0,4
0.35000000000000003,100.0,32876.0,0.3333333333333333,4.0,4
0.4,100.0,30260.0,0.3333333333333333,4.0,4
0.45,100.0,28158.0,0.3333333333333333,4.0,4
0.5,100.0,26016.0,0.3333333333333333,4.0,4
0.55,100.0,24146.0,0.3333333333333333,4.0,4
0.6000000000000001,100.0,22514.0,0.3333333333333333,4.0,4
0.6500000000000001,100.0,20886.0,0.6266666666666667,4.0,6
0.7000000000000001,100.0,18586.0,0.6133333333333333,4.0,9
0.7500000000000001,92.0,14386.0,0.6766666666666666,4.0,17
0.8,52.0,8826.0,0.615,4.0,32
0.8500000000000001,22.0,4970.0,0.49166666666666664,4.0,67
0.9000000000000001,18.0,2660.0,0.185,4.0,225
0.9500000000000001,10.0,1284.0,0.09833333333333333,4.0,414
1.0,3.0,636.0,0.016666666666666666,4.0,585
0.0,261.0,111082.0,0.3333333333333333,5.0,4
0.05,199.0,77212.0,0.3333333333333333,5.0,4
0.1,175.0,55394.0,0.3333333333333333,5.0,4
0.15000000000000002,146.0,47546.0,0.3333333333333333,5.0,4
0.2,110.0,42808.0,0.3333333333333333,5.0,4
0.25,100.0,39300.0,0.3333333333333333,5.0,4
0.3,100.0,36128.0,0.3333333333333333,5.0,4
0.35000000000000003,100.0,33324.0,0.3333333333333333,5.0,4
0.4,100.0,30770.0,0.3333333333333333,5.0,4
0.45,100.0,28456.0,0.3333333333333333,5.0,4
0.5,100.0,26454.0,0.041666666666666664,5.0,5
0.55,100.0,24694.0,0.6266666666666667,5.0,6
0.6000000000000001,100.0,22906.0,0.6266666666666667,5.0,6
0.6500000000000001,100.0,21224.0,0.6266666666666667,5.0,6
0.7000000000000001,100.0,19062.0,0.6483333333333333,5.0,9
0.7500000000000001,91.0,14734.0,0.715,5.0,21
0.8,52.0,9310.0,0.6466666666666666,5.0,31
0.8500000000000001,30.0,5340.0,0.485,5.0,59
0.9000000000000001,20.0,2946.0,0.23666666666666666,5.0,201
0.9500000000000001,12.0,1338.0,0.095,5.0,410
1.0,3.0,640.0,0.016666666666666666,5.0,584
0.0,294.0,120030.0,0.5,6.0,4
0.05,200.0,82632.0,0.5,6.0,4
0.1,152.0,58010.0,0.5,6.0,4
0.15000000000000002,131.0,49080.0,0.5,6.0,4
0.2,113.0,43042.0,0.5,6.0,4
0.25,103.0,38898.0,0.5,6.0,4
0.3,100.0,35808.0,0.5,6.0,4
0.35000000000000003,100.0,32758.0,0.5,6.0,4
0.4,100.0,30100.0,0.5,6.0,4
0.45,100.0,27848.0,0.5,6.0,4
0.5,100.0,25752.0,0.5,6.0,4
0.55,100.0,24160.0,0.3333333333333333,6.0,5
0.6000000000000001,100.0,22444.0,0.3333333333333333,6.0,5
0.6500000000000001,100.0,20772.0,0.6266666666666667,6.0,6
0.7000000000000001,100.0,18150.0,0.5833333333333334,6.0,11
0.7500000000000001,88.0,13542.0,0.595,6.0,17
0.8,43.0,8238.0,0.655,6.0,29
0.8500000000000001,29.0,4788.0,0.54,6.0,70
0.9000000000000001,20.0,2630.0,0.21833333333333332,6.0,225
0.9500000000000001,9.0,1240.0,0.095,6.0,420
1.0,2.0,622.0,0.015,6.0,589
0.0,278.0,116948.0,0.3333333333333333,7.0,4
0.05,199.0,82960.0,0.3333333333333333,7.0,4
0.1,168.0,63308.0,0.3333333333333333,7.0,4
0.15000000000000002,131.0,51340.0,0.3333333333333333,7.0,4
0.2,117.0,43804.0,0.3333333333333333,7.0,4
0.25,101.0,39826.0,0.3333333333333333,7.0,4
0.3,100.0,36754.0,0.3333333333333333,7.0,4
0.35000000000000003,100.0,34002.0,0.3333333333333333,7.0,4
0.4,100.0,31172.0,0.3333333333333333,7.0,4
0.45,100.0,28744.0,0.3333333333333333,7.0,4
0.5,100.0,26458.0,0.3333333333333333,7.0,4
0.55,100.0,24488.0,0.041666666666666664,7.0,5
0.6000000000000001,100.0,22670.0,0.041666666666666664,7.0,5
0.6500000000000001,100.0,20866.0,0.6266666666666667,7.0,6
0.7000000000000001,99.0,18240.0,0.7383333333333333,7.0,10
0.7500000000000001,83.0,13840.0,0.7216666666666667,7.0,17
0.8,47.0,8740.0,0.67,7.0,34
0.8500000000000001,28.0,5038.0,0.47333333333333333,7.0,64
0.9000000000000001,21.0,2652.0,0.20666666666666667,7.0,227
0.9500000000000001,13.0,1296.0,0.09166666666666666,7.0,428
1.0,3.0,646.0,0.015,7.0,581
0.0,243.0,116670.0,0.3333333333333333,8.0,4
0.05,200.0,83078.0,0.3333333333333333,8.0,4
0.1,179.0,61038.0,0.3333333333333333,8.0,4
0.15000000000000002,146.0,51044.0,0.3333333333333333,8.0,4
0.2,121.0,45874.0,0.3333333333333333,8.0,4
0.25,104.0,40830.0,0.3333333333333333,8.0,4
0.3,100.0,37284.0,0.3333333333333333,8.0,4
0.35000000000000003,100.0,34466.0,0.3333333333333333,8.0,4
0.4,100.0,31608.0,0.3333333333333333,8.0,4
0.45,100.0,29088.0,0.3333333333333333,8.0,4
0.5,100.0,26688.0,0.3333333333333333,8.0,4
0.55,100.0,24754.0,0.3333333333333333,8.0,4
0.6000000000000001,100.0,23062.0,0.3333333333333333,8.0,4
0.6500000000000001,100.0,21358.0,0.6266666666666667,8.0,6
0.7000000000000001,100.0,19262.0,0.5916666666666667,8.0,8
0.7500000000000001,88.0,15254.0,0.745,8.0,18
0.8,61.0,10096.0,0.6816666666666666,8.0,30
0.8500000000000001,29.0,5714.0,0.6116666666666667,8.0,48
0.9000000000000001,22.0,2994.0,0.31,8.0,191
0.9500000000000001,14.0,1332.0,0.10166666666666667,8.0,408
1.0,3.0,624.0,0.018333333333333333,8.0,589
0.0,311.0,101300.0,0.3333333333333333,9.0,4
0.05,197.0,77404.0,0.3333333333333333,9.0,4
0.1,175.0,57358.0,0.3333333333333333,9.0,4
0.15000000000000002,128.0,47692.0,0.3333333333333333,9.0,4
0.2,112.0,42876.0,0.3333333333333333,9.0,4
0.25,100.0,39490.0,0.3333333333333333,9.0,4
0.3,100.0,36674.0,0.3333333333333333,9.0,4
0.35000000000000003,100.0,33890.0,0.3333333333333333,9.0,4
0.4,100.0,31230.0,0.3333333333333333,9.0,4
0.45,100.0,28746.0,0.3333333333333333,9.0,4
0.5,100.0,26730.0,0.3333333333333333,9.0,4
0.55,100.0,24862.0,0.5416666666666666,9.0,5
0.6000000000000001,100.0,23042.0,0.5416666666666666,9.0,5
0.6500000000000001,100.0,21420.0,0.6283333333333333,9.0,7
0.7000000000000001,100.0,19054.0,0.6566666666666666,9.0,9
0.7500000000000001,93.0,14608.0,0.64,9.0,16
0.8,54.0,9284.0,0.65,9.0,29
0.8500000000000001,26.0,5162.0,0.495,9.0,63
0.9000000000000001,19.0,2788.0,0.22666666666666666,9.0,202
0.9500000000000001,10.0,1212.0,0.1,9.0,424
1.0,3.0,636.0,0.015,9.0,585
0.0,296.0,112132.0,0.3333333333333333,10.0,4
0.05,199.0,83946.0,0.3333333333333333,10.0,4
0.1,181.0,66920.0,0.3333333333333333,10.0,4
0.15000000000000002,130.0,49386.0,0.3333333333333333,10.0,4
0.2,110.0,43592.0,0.5,10.0,3
0.25,102.0,39964.0,0.5,10.0,3
0.3,100.0,36524.0,0.3333333333333333,10.0,4
0.35000000000000003,100.0,33498.0,0.3333333333333333,10.0,4
0.4,100.0,30914.0,0.3333333333333333,10.0,4
0.45,100.0,28688.0,0.3333333333333333,10.0,4
0.5,100.0,26690.0,0.3333333333333333,10.0,4
0.55,100.0,24630.0,0.041666666666666664,10.0,5
0.6000000000000001,100.0,22826.0,0.041666666666666664,10.0,5
0.6500000000000001,100.0,20864.0,0.6266666666666667,10.0,6
0.7000000000000001,100.0,18230.0,0.6266666666666667,10.0,6
0.7500000000000001,84.0,13666.0,0.6333333333333333,10.0,17
0.8,48.0,8654.0,0.685,10.0,29
0.8500000000000001,24.0,4856.0,0.5333333333333333,10.0,67
0.9000000000000001,16.0,2568.0,0.20666666666666667,10.0,213
0.9500000000000001,10.0,1214.0,0.08166666666666667,10.0,428
1.0,4.0,654.0,0.016666666666666666,10.0,580
0.0,258.0,112690.0,0.3333333333333333,11.0,4
0.05,201.0,77596.0,0.3333333333333333,11.0,4
0.1,187.0,62602.0,0.3333333333333333,11.0,4
0.15000000000000002,133.0,50270.0,0.3333333333333333,11.0,4
0.2,113.0,43370.0,0.3333333333333333,11.0,4
0.25,100.0,39550.0,0.3333333333333333,11.0,4
0.3,100.0,36424.0,0.3333333333333333,11.0,4
0.35000000000000003,100.0,33538.0,0.3333333333333333,11.0,4
0.4,100.0,30972.0,0.3333333333333333,11.0,4
0.45,100.0,28674.0,0.3333333333333333,11.0,4
0.5,100.0,26390.0,0.3333333333333333,11.0,4
0.55,100.0,24536.0,0.3333333333333333,11.0,4
0.6000000000000001,100.0,22774.0,0.041666666666666664,11.0,5
0.6500000000000001,100.0,21042.0,0.5916666666666667,11.0,8
0.7000000000000001,100.0,19044.0,0.5933333333333334,11.0,11
0.7500000000000001,93.0,15446.0,0.6716666666666666,11.0,19
0.8,64.0,10408.0,0.68,11.0,33
0.8500000000000001,31.0,5856.0,0.5833333333333334,11.0,50
0.9000000000000001,18.0,2812.0,0.255,11.0,182
0.9500000000000001,10.0,1248.0,0.09666666666666666,11.0,419
1.0,3.0,616.0,0.015,11.0,593
0.0,275.0,109860.0,0.5,12.0,4
0.05,202.0,86098.0,0.5,12.0,4
0.1,193.0,69672.0,0.5,12.0,4
0.15000000000000002,175.0,50696.0,0.5,12.0,4
0.2,112.0,43776.0,0.5,12.0,4
0.25,104.0,39896.0,0.5,12.0,4
0.3,100.0,36902.0,0.5,12.0,4
0.35000000000000003,100.0,34256.0,0.5,12.0,4
0.4,100.0,31492.0,0.5,12.0,4
0.45,100.0,29074.0,0.5,12.0,4
0.5,100.0,26978.0,0.5,12.0,4
0.55,100.0,25192.0,0.5,12.0,4
0.6000000000000001,100.0,23622.0,0.5,12.0,4
0.6500000000000001,100.0,21842.0,0.6266666666666667,12.0,6
0.7000000000000001,100.0,19446.0,0.6266666666666667,12.0,6
0.7500000000000001,91.0,15256.0,0.7233333333333334,12.0,12
0.8,53.0,9656.0,0.65,12.0,25
0.8500000000000001,27.0,5414.0,0.47,12.0,56
0.9000000000000001,18.0,2952.0,0.24333333333333335,12.0,209
0.9500000000000001,11.0,1360.0,0.10333333333333333,12.0,395
1.0,3.0,636.0,0.016666666666666666,12.0,584
0.0,249.0,105982.0,0.3333333333333333,13.0,4
0.05,199.0,85000.0,0.3333333333333333,13.0,4
0.1,185.0,58674.0,0.3333333333333333,13.0,4
0.15000000000000002,135.0,48976.0,0.3333333333333333,13.0,4
0.2,114.0,43012.0,0.3333333333333333,13.0,4
0.25,100.0,38990.0,0.3333333333333333,13.0,4
0.3,100.0,35958.0,0.3333333333333333,13.0,4
0.35000000000000003,100.0,33136.0,0.3333333333333333,13.0,4
0.4,100.0,30344.0,0.3333333333333333,13.0,4
0.45,100.0,28132.0,0.3333333333333333,13.0,4
0.5,100.0,26170.0,0.3333333333333333,13.0,4
0.55,100.0,24388.0,0.3333333333333333,13.0,4
0.6000000000000001,100.0,22794.0,0.3333333333333333,13.0,4
0.6500000000000001,100.0,21130.0,0.6283333333333333,13.0,7
0.7000000000000001,100.0,19362.0,0.6816666666666666,13.0,12
0.7500000000000001,97.0,16040.0,0.69,13.0,21
0.8,67.0,10638.0,0.6283333333333333,13.0,29
0.8500000000000001,34.0,5918.0,0.51,13.0,58
0.9000000000000001,23.0,3086.0,0.24333333333333335,13.0,194
0.9500000000000001,16.0,1428.0,0.12,13.0,411
1.0,2.0,632.0,0.018333333333333333,13.0,584
0.0,315.0,112374.0,0.5,14.0,4
0.05,204.0,87996.0,0.5,14.0,4
0.1,182.0,67788.0,0.5,14.0,4
0.15000000000000002,174.0,53068.0,0.5,14.0,4
0.2,147.0,46210.0,0.5,14.0,4
0.25,114.0,41084.0,0.5,14.0,4
0.3,100.0,37680.0,0.5,14.0,4
0.35000000000000003,100.0,34918.0,0.5,14.0,4
0.4,100.0,32230.0,0.5,14.0,4
0.45,100.0,29618.0,0.5,14.0,4
0.5,100.0,27258.0,0.5,14.0,4
0.55,100.0,25304.0,0.5,14.0,4
0.6000000000000001,100.0,23508.0,0.5,14.0,4
0.6500000000000001,100.0,21622.0,0.6483333333333333,14.0,7
0.7000000000000001,99.0,18662.0,0.67,14.0,9
0.7500000000000001,89.0,14240.0,0.6266666666666667,14.0,17
0.8,52.0,9404.0,0.6416666666666667,14.0,27
0.8500000000000001,35.0,5676.0,0.48,14.0,56
0.9000000000000001,27.0,3118.0,0.27666666666666667,14.0,188
0.9500000000000001,15.0,1466.0,0.115,14.0,408
1.0,5.0,648.0,0.023333333333333334,14.0,583
0.0,249.0,115754.0,0.3333333333333333,15.0,4
0.05,200.0,81350.0,0.3333333333333333,15.0,4
0.1,177.0,59872.0,0.3333333333333333,15.0,4
0.15000000000000002,151.0,50592.0,0.3333333333333333,15.0,4
0.2,126.0,44500.0,0.3333333333333333,15.0,4
0.25,106.0,40558.0,0.3333333333333333,15.0,4
0.3,100.0,37064.0,0.3333333333333333,15.0,4
0.35000000000000003,100.0,34140.0,0.3333333333333333,15.0,4
0.4,100.0,31628.0,0.3333333333333333,15.0,4
0.45,100.0,29256.0,0.3333333333333333,15.0,4
0.5,100.0,27222.0,0.3333333333333333,15.0,4
0.55,100.0,25304.0,0.041666666666666664,15.0,5
0.6000000000000001,100.0,23556.0,0.6266666666666667,15.0,6
0.6500000000000001,100.0,21702.0,0.6483333333333333,15.0,7
0.7000000000000001,100.0,19470.0,0.6483333333333333,15.0,8
0.7500000000000001,93.0,15292.0,0.7183333333333334,15.0,19
0.8,57.0,9748.0,0.6133333333333333,15.0,28
0.8500000000000001,28.0,5358.0,0.5033333333333333,15.0,56
0.9000000000000001,21.0,2770.0,0.23833333333333334,15.0,196
0.9500000000000001,12.0,1286.0,0.07666666666666666,15.0,412
1.0,3.0,620.0,0.015,15.0,591
